alpha,attack,defense,source,cfg,seed,exp,epoch,test_acc,test_acc_pct,test_loss,path
1,ALIE,CARAT,final_locked_protocol,FedAvg_CIFAR100_Resnet18_protocol,42,0,199,0.521800,52.1800,0.027100,/home/cnlab-pu/Projects/Poisoning_Resilient_Federated_Learning_Playground/FedAvg/CIFAR100_resnet18/non-iid/CIFAR100_resnet18_non-iid_ALIE_CARAT_200_20_0.05_FedAvg_adv0.2_seed42_alpha1_cfgFedAvg_CIFAR100_Resnet18_protocol_exp0.txt
1,ALIE,CARAT,final_locked_protocol,FedAvg_CIFAR100_Resnet18_protocol,43,1,199,0.493200,49.3200,0.029000,/home/cnlab-pu/Projects/Poisoning_Resilient_Federated_Learning_Playground/FedAvg/CIFAR100_resnet18/non-iid/CIFAR100_resnet18_non-iid_ALIE_CARAT_200_20_0.05_FedAvg_adv0.2_seed43_alpha1_cfgFedAvg_CIFAR100_Resnet18_protocol_exp1.txt
1,ALIE,CARAT,final_locked_protocol,FedAvg_CIFAR100_Resnet18_protocol,44,2,199,0.524900,52.4900,0.027500,/home/cnlab-pu/Projects/Poisoning_Resilient_Federated_Learning_Playground/FedAvg/CIFAR100_resnet18/non-iid/CIFAR100_resnet18_non-iid_ALIE_CARAT_200_20_0.05_FedAvg_adv0.2_seed44_alpha1_cfgFedAvg_CIFAR100_Resnet18_protocol_exp2.txt
1,ALIE,FLDetector,legacy_public_baseline,FedAvg_CIFAR100_config,42,0,199,0.480000,48.0000,0.030200,/home/cnlab-pu/Projects/Poisoning_Resilient_Federated_Learning_Playground/FedAvg/CIFAR100_resnet18/non-iid/CIFAR100_resnet18_non-iid_ALIE_FLDetector_200_20_0.05_FedAvg_adv0.2_seed42_alpha1_cfgFedAvg_CIFAR100_config_exp0.txt
1,ALIE,FLDetector,legacy_public_baseline,FedAvg_CIFAR100_config,43,1,199,0.484900,48.4900,0.030000,/home/cnlab-pu/Projects/Poisoning_Resilient_Federated_Learning_Playground/FedAvg/CIFAR100_resnet18/non-iid/CIFAR100_resnet18_non-iid_ALIE_FLDetector_200_20_0.05_FedAvg_adv0.2_seed43_alpha1_cfgFedAvg_CIFAR100_config_exp1.txt
1,ALIE,FLDetector,legacy_public_baseline,FedAvg_CIFAR100_config,44,2,199,0.485600,48.5600,0.030300,/home/cnlab-pu/Projects/Poisoning_Resilient_Federated_Learning_Playground/FedAvg/CIFAR100_resnet18/non-iid/CIFAR100_resnet18_non-iid_ALIE_FLDetector_200_20_0.05_FedAvg_adv0.2_seed44_alpha1_cfgFedAvg_CIFAR100_config_exp2.txt
1,ALIE,FLDetector,legacy_public_baseline,FedAvg_CIFAR100_config,45,3,199,0.474600,47.4600,0.030900,/home/cnlab-pu/Projects/Poisoning_Resilient_Federated_Learning_Playground/FedAvg/CIFAR100_resnet18/non-iid/CIFAR100_resnet18_non-iid_ALIE_FLDetector_200_20_0.05_FedAvg_adv0.2_seed45_alpha1_cfgFedAvg_CIFAR100_config_exp3.txt
1,ALIE,FLDetector,legacy_public_baseline,FedAvg_CIFAR100_config,46,4,199,0.472700,47.2700,0.030900,/home/cnlab-pu/Projects/Poisoning_Resilient_Federated_Learning_Playground/FedAvg/CIFAR100_resnet18/non-iid/CIFAR100_resnet18_non-iid_ALIE_FLDetector_200_20_0.05_FedAvg_adv0.2_seed46_alpha1_cfgFedAvg_CIFAR100_config_exp4.txt
1,ALIE,FLTrust,final_locked_protocol,FedAvg_CIFAR100_Resnet18_protocol,42,0,199,0.410900,41.0900,0.034700,/home/cnlab-pu/Projects/Poisoning_Resilient_Federated_Learning_Playground/FedAvg/CIFAR100_resnet18/non-iid/CIFAR100_resnet18_non-iid_ALIE_FLTrust_200_20_0.05_FedAvg_adv0.2_seed42_alpha1_cfgFedAvg_CIFAR100_Resnet18_protocol_exp0.txt
1,ALIE,FLTrust,final_locked_protocol,FedAvg_CIFAR100_Resnet18_protocol,43,1,199,0.373600,37.3600,0.037800,/home/cnlab-pu/Projects/Poisoning_Resilient_Federated_Learning_Playground/FedAvg/CIFAR100_resnet18/non-iid/CIFAR100_resnet18_non-iid_ALIE_FLTrust_200_20_0.05_FedAvg_adv0.2_seed43_alpha1_cfgFedAvg_CIFAR100_Resnet18_protocol_exp1.txt
1,ALIE,FLTrust,final_locked_protocol,FedAvg_CIFAR100_Resnet18_protocol,44,2,199,0.390700,39.0700,0.036300,/home/cnlab-pu/Projects/Poisoning_Resilient_Federated_Learning_Playground/FedAvg/CIFAR100_resnet18/non-iid/CIFAR100_resnet18_non-iid_ALIE_FLTrust_200_20_0.05_FedAvg_adv0.2_seed44_alpha1_cfgFedAvg_CIFAR100_Resnet18_protocol_exp2.txt
1,ALIE,Mean,legacy_public_baseline,FedAvg_CIFAR100_config,42,0,199,0.494500,49.4500,0.029000,/home/cnlab-pu/Projects/Poisoning_Resilient_Federated_Learning_Playground/FedAvg/CIFAR100_resnet18/non-iid/CIFAR100_resnet18_non-iid_ALIE_Mean_200_20_0.05_FedAvg_adv0.2_seed42_alpha1_cfgFedAvg_CIFAR100_config_exp0.txt
1,ALIE,Mean,legacy_public_baseline,FedAvg_CIFAR100_config,43,1,199,0.496800,49.6800,0.028900,/home/cnlab-pu/Projects/Poisoning_Resilient_Federated_Learning_Playground/FedAvg/CIFAR100_resnet18/non-iid/CIFAR100_resnet18_non-iid_ALIE_Mean_200_20_0.05_FedAvg_adv0.2_seed43_alpha1_cfgFedAvg_CIFAR100_config_exp1.txt
1,ALIE,Mean,legacy_public_baseline,FedAvg_CIFAR100_config,44,2,199,0.496800,49.6800,0.029100,/home/cnlab-pu/Projects/Poisoning_Resilient_Federated_Learning_Playground/FedAvg/CIFAR100_resnet18/non-iid/CIFAR100_resnet18_non-iid_ALIE_Mean_200_20_0.05_FedAvg_adv0.2_seed44_alpha1_cfgFedAvg_CIFAR100_config_exp2.txt
1,ALIE,Mean,legacy_public_baseline,FedAvg_CIFAR100_config,45,3,199,0.487500,48.7500,0.029800,/home/cnlab-pu/Projects/Poisoning_Resilient_Federated_Learning_Playground/FedAvg/CIFAR100_resnet18/non-iid/CIFAR100_resnet18_non-iid_ALIE_Mean_200_20_0.05_FedAvg_adv0.2_seed45_alpha1_cfgFedAvg_CIFAR100_config_exp3.txt
1,ALIE,Mean,legacy_public_baseline,FedAvg_CIFAR100_config,46,4,199,0.495700,49.5700,0.029000,/home/cnlab-pu/Projects/Poisoning_Resilient_Federated_Learning_Playground/FedAvg/CIFAR100_resnet18/non-iid/CIFAR100_resnet18_non-iid_ALIE_Mean_200_20_0.05_FedAvg_adv0.2_seed46_alpha1_cfgFedAvg_CIFAR100_config_exp4.txt
1,ALIE,MultiKrum,legacy_public_baseline,FedAvg_CIFAR100_config,42,0,199,0.400700,40.0700,0.035900,/home/cnlab-pu/Projects/Poisoning_Resilient_Federated_Learning_Playground/FedAvg/CIFAR100_resnet18/non-iid/CIFAR100_resnet18_non-iid_ALIE_MultiKrum_200_20_0.05_FedAvg_adv0.2_seed42_alpha1_cfgFedAvg_CIFAR100_config_exp0.txt
1,ALIE,MultiKrum,legacy_public_baseline,FedAvg_CIFAR100_config,43,1,199,0.397600,39.7600,0.035800,/home/cnlab-pu/Projects/Poisoning_Resilient_Federated_Learning_Playground/FedAvg/CIFAR100_resnet18/non-iid/CIFAR100_resnet18_non-iid_ALIE_MultiKrum_200_20_0.05_FedAvg_adv0.2_seed43_alpha1_cfgFedAvg_CIFAR100_config_exp1.txt
1,ALIE,MultiKrum,legacy_public_baseline,FedAvg_CIFAR100_config,44,2,199,0.403400,40.3400,0.035600,/home/cnlab-pu/Projects/Poisoning_Resilient_Federated_Learning_Playground/FedAvg/CIFAR100_resnet18/non-iid/CIFAR100_resnet18_non-iid_ALIE_MultiKrum_200_20_0.05_FedAvg_adv0.2_seed44_alpha1_cfgFedAvg_CIFAR100_config_exp2.txt
1,ALIE,MultiKrum,legacy_public_baseline,FedAvg_CIFAR100_config,45,3,199,0.384400,38.4400,0.037100,/home/cnlab-pu/Projects/Poisoning_Resilient_Federated_Learning_Playground/FedAvg/CIFAR100_resnet18/non-iid/CIFAR100_resnet18_non-iid_ALIE_MultiKrum_200_20_0.05_FedAvg_adv0.2_seed45_alpha1_cfgFedAvg_CIFAR100_config_exp3.txt
1,ALIE,MultiKrum,legacy_public_baseline,FedAvg_CIFAR100_config,46,4,199,0.393300,39.3300,0.036200,/home/cnlab-pu/Projects/Poisoning_Resilient_Federated_Learning_Playground/FedAvg/CIFAR100_resnet18/non-iid/CIFAR100_resnet18_non-iid_ALIE_MultiKrum_200_20_0.05_FedAvg_adv0.2_seed46_alpha1_cfgFedAvg_CIFAR100_config_exp4.txt
1,ALIE,NormClipping,legacy_public_baseline,FedAvg_CIFAR100_config,42,0,199,0.257600,25.7600,0.047200,/home/cnlab-pu/Projects/Poisoning_Resilient_Federated_Learning_Playground/FedAvg/CIFAR100_resnet18/non-iid/CIFAR100_resnet18_non-iid_ALIE_NormClipping_200_20_0.05_FedAvg_adv0.2_seed42_alpha1_cfgFedAvg_CIFAR100_config_exp0.txt
1,ALIE,NormClipping,legacy_public_baseline,FedAvg_CIFAR100_config,43,1,199,0.250600,25.0600,0.047300,/home/cnlab-pu/Projects/Poisoning_Resilient_Federated_Learning_Playground/FedAvg/CIFAR100_resnet18/non-iid/CIFAR100_resnet18_non-iid_ALIE_NormClipping_200_20_0.05_FedAvg_adv0.2_seed43_alpha1_cfgFedAvg_CIFAR100_config_exp1.txt
1,ALIE,NormClipping,legacy_public_baseline,FedAvg_CIFAR100_config,44,2,199,0.260700,26.0700,0.047200,/home/cnlab-pu/Projects/Poisoning_Resilient_Federated_Learning_Playground/FedAvg/CIFAR100_resnet18/non-iid/CIFAR100_resnet18_non-iid_ALIE_NormClipping_200_20_0.05_FedAvg_adv0.2_seed44_alpha1_cfgFedAvg_CIFAR100_config_exp2.txt
1,ALIE,NormClipping,legacy_public_baseline,FedAvg_CIFAR100_config,45,3,199,0.251800,25.1800,0.048100,/home/cnlab-pu/Projects/Poisoning_Resilient_Federated_Learning_Playground/FedAvg/CIFAR100_resnet18/non-iid/CIFAR100_resnet18_non-iid_ALIE_NormClipping_200_20_0.05_FedAvg_adv0.2_seed45_alpha1_cfgFedAvg_CIFAR100_config_exp3.txt
1,ALIE,NormClipping,legacy_public_baseline,FedAvg_CIFAR100_config,46,4,199,0.242700,24.2700,0.048300,/home/cnlab-pu/Projects/Poisoning_Resilient_Federated_Learning_Playground/FedAvg/CIFAR100_resnet18/non-iid/CIFAR100_resnet18_non-iid_ALIE_NormClipping_200_20_0.05_FedAvg_adv0.2_seed46_alpha1_cfgFedAvg_CIFAR100_config_exp4.txt
1,ALIE,TrimmedMean,final_locked_protocol,FedAvg_CIFAR100_Resnet18_protocol,42,0,199,0.541400,54.1400,0.026300,/home/cnlab-pu/Projects/Poisoning_Resilient_Federated_Learning_Playground/FedAvg/CIFAR100_resnet18/non-iid/CIFAR100_resnet18_non-iid_ALIE_TrimmedMean_200_20_0.05_FedAvg_adv0.2_seed42_alpha1_cfgFedAvg_CIFAR100_Resnet18_protocol_exp0.txt
1,ALIE,TrimmedMean,final_locked_protocol,FedAvg_CIFAR100_Resnet18_protocol,43,1,199,0.548100,54.8100,0.025800,/home/cnlab-pu/Projects/Poisoning_Resilient_Federated_Learning_Playground/FedAvg/CIFAR100_resnet18/non-iid/CIFAR100_resnet18_non-iid_ALIE_TrimmedMean_200_20_0.05_FedAvg_adv0.2_seed43_alpha1_cfgFedAvg_CIFAR100_Resnet18_protocol_exp1.txt
1,ALIE,TrimmedMean,final_locked_protocol,FedAvg_CIFAR100_Resnet18_protocol,44,2,199,0.542900,54.2900,0.026700,/home/cnlab-pu/Projects/Poisoning_Resilient_Federated_Learning_Playground/FedAvg/CIFAR100_resnet18/non-iid/CIFAR100_resnet18_non-iid_ALIE_TrimmedMean_200_20_0.05_FedAvg_adv0.2_seed44_alpha1_cfgFedAvg_CIFAR100_Resnet18_protocol_exp2.txt
1,FangAttack,CARAT,final_locked_protocol,FedAvg_CIFAR100_Resnet18_protocol,42,0,199,0.543400,54.3400,0.025900,/home/cnlab-pu/Projects/Poisoning_Resilient_Federated_Learning_Playground/FedAvg/CIFAR100_resnet18/non-iid/CIFAR100_resnet18_non-iid_FangAttack_CARAT_200_20_0.05_FedAvg_adv0.2_seed42_alpha1_cfgFedAvg_CIFAR100_Resnet18_protocol_exp0.txt
1,FangAttack,CARAT,final_locked_protocol,FedAvg_CIFAR100_Resnet18_protocol,43,1,199,0.530200,53.0200,0.026200,/home/cnlab-pu/Projects/Poisoning_Resilient_Federated_Learning_Playground/FedAvg/CIFAR100_resnet18/non-iid/CIFAR100_resnet18_non-iid_FangAttack_CARAT_200_20_0.05_FedAvg_adv0.2_seed43_alpha1_cfgFedAvg_CIFAR100_Resnet18_protocol_exp1.txt
1,FangAttack,CARAT,final_locked_protocol,FedAvg_CIFAR100_Resnet18_protocol,44,2,199,0.555700,55.5700,0.024700,/home/cnlab-pu/Projects/Poisoning_Resilient_Federated_Learning_Playground/FedAvg/CIFAR100_resnet18/non-iid/CIFAR100_resnet18_non-iid_FangAttack_CARAT_200_20_0.05_FedAvg_adv0.2_seed44_alpha1_cfgFedAvg_CIFAR100_Resnet18_protocol_exp2.txt
1,FangAttack,FLDetector,legacy_public_baseline,FedAvg_CIFAR100_config,42,0,199,0.309000,30.9000,0.043300,/home/cnlab-pu/Projects/Poisoning_Resilient_Federated_Learning_Playground/FedAvg/CIFAR100_resnet18/non-iid/CIFAR100_resnet18_non-iid_FangAttack_FLDetector_200_20_0.05_FedAvg_adv0.2_seed42_alpha1_cfgFedAvg_CIFAR100_config_exp0.txt
1,FangAttack,FLDetector,legacy_public_baseline,FedAvg_CIFAR100_config,43,1,199,0.317800,31.7800,0.042700,/home/cnlab-pu/Projects/Poisoning_Resilient_Federated_Learning_Playground/FedAvg/CIFAR100_resnet18/non-iid/CIFAR100_resnet18_non-iid_FangAttack_FLDetector_200_20_0.05_FedAvg_adv0.2_seed43_alpha1_cfgFedAvg_CIFAR100_config_exp1.txt
1,FangAttack,FLDetector,legacy_public_baseline,FedAvg_CIFAR100_config,44,2,199,0.208200,20.8200,0.051100,/home/cnlab-pu/Projects/Poisoning_Resilient_Federated_Learning_Playground/FedAvg/CIFAR100_resnet18/non-iid/CIFAR100_resnet18_non-iid_FangAttack_FLDetector_200_20_0.05_FedAvg_adv0.2_seed44_alpha1_cfgFedAvg_CIFAR100_config_exp2.txt
1,FangAttack,FLDetector,legacy_public_baseline,FedAvg_CIFAR100_config,45,3,199,0.299500,29.9500,0.043600,/home/cnlab-pu/Projects/Poisoning_Resilient_Federated_Learning_Playground/FedAvg/CIFAR100_resnet18/non-iid/CIFAR100_resnet18_non-iid_FangAttack_FLDetector_200_20_0.05_FedAvg_adv0.2_seed45_alpha1_cfgFedAvg_CIFAR100_config_exp3.txt
1,FangAttack,FLDetector,legacy_public_baseline,FedAvg_CIFAR100_config,46,4,199,0.292300,29.2300,0.044100,/home/cnlab-pu/Projects/Poisoning_Resilient_Federated_Learning_Playground/FedAvg/CIFAR100_resnet18/non-iid/CIFAR100_resnet18_non-iid_FangAttack_FLDetector_200_20_0.05_FedAvg_adv0.2_seed46_alpha1_cfgFedAvg_CIFAR100_config_exp4.txt
1,FangAttack,FLTrust,final_locked_protocol,FedAvg_CIFAR100_Resnet18_protocol,42,0,199,0.395600,39.5600,0.036100,/home/cnlab-pu/Projects/Poisoning_Resilient_Federated_Learning_Playground/FedAvg/CIFAR100_resnet18/non-iid/CIFAR100_resnet18_non-iid_FangAttack_FLTrust_200_20_0.05_FedAvg_adv0.2_seed42_alpha1_cfgFedAvg_CIFAR100_Resnet18_protocol_exp0.txt
1,FangAttack,FLTrust,final_locked_protocol,FedAvg_CIFAR100_Resnet18_protocol,43,1,199,0.357300,35.7300,0.039100,/home/cnlab-pu/Projects/Poisoning_Resilient_Federated_Learning_Playground/FedAvg/CIFAR100_resnet18/non-iid/CIFAR100_resnet18_non-iid_FangAttack_FLTrust_200_20_0.05_FedAvg_adv0.2_seed43_alpha1_cfgFedAvg_CIFAR100_Resnet18_protocol_exp1.txt
1,FangAttack,FLTrust,final_locked_protocol,FedAvg_CIFAR100_Resnet18_protocol,44,2,199,0.377600,37.7600,0.037400,/home/cnlab-pu/Projects/Poisoning_Resilient_Federated_Learning_Playground/FedAvg/CIFAR100_resnet18/non-iid/CIFAR100_resnet18_non-iid_FangAttack_FLTrust_200_20_0.05_FedAvg_adv0.2_seed44_alpha1_cfgFedAvg_CIFAR100_Resnet18_protocol_exp2.txt
1,FangAttack,Mean,legacy_public_baseline,FedAvg_CIFAR100_config,42,0,199,0.491900,49.1900,0.029200,/home/cnlab-pu/Projects/Poisoning_Resilient_Federated_Learning_Playground/FedAvg/CIFAR100_resnet18/non-iid/CIFAR100_resnet18_non-iid_FangAttack_Mean_200_20_0.05_FedAvg_adv0.2_seed42_alpha1_cfgFedAvg_CIFAR100_config_exp0.txt
1,FangAttack,Mean,legacy_public_baseline,FedAvg_CIFAR100_config,43,1,199,0.494100,49.4100,0.029200,/home/cnlab-pu/Projects/Poisoning_Resilient_Federated_Learning_Playground/FedAvg/CIFAR100_resnet18/non-iid/CIFAR100_resnet18_non-iid_FangAttack_Mean_200_20_0.05_FedAvg_adv0.2_seed43_alpha1_cfgFedAvg_CIFAR100_config_exp1.txt
1,FangAttack,Mean,legacy_public_baseline,FedAvg_CIFAR100_config,44,2,199,0.494800,49.4800,0.028900,/home/cnlab-pu/Projects/Poisoning_Resilient_Federated_Learning_Playground/FedAvg/CIFAR100_resnet18/non-iid/CIFAR100_resnet18_non-iid_FangAttack_Mean_200_20_0.05_FedAvg_adv0.2_seed44_alpha1_cfgFedAvg_CIFAR100_config_exp2.txt
1,FangAttack,Mean,legacy_public_baseline,FedAvg_CIFAR100_config,45,3,199,0.479800,47.9800,0.029900,/home/cnlab-pu/Projects/Poisoning_Resilient_Federated_Learning_Playground/FedAvg/CIFAR100_resnet18/non-iid/CIFAR100_resnet18_non-iid_FangAttack_Mean_200_20_0.05_FedAvg_adv0.2_seed45_alpha1_cfgFedAvg_CIFAR100_config_exp3.txt
1,FangAttack,Mean,legacy_public_baseline,FedAvg_CIFAR100_config,46,4,199,0.482200,48.2200,0.029700,/home/cnlab-pu/Projects/Poisoning_Resilient_Federated_Learning_Playground/FedAvg/CIFAR100_resnet18/non-iid/CIFAR100_resnet18_non-iid_FangAttack_Mean_200_20_0.05_FedAvg_adv0.2_seed46_alpha1_cfgFedAvg_CIFAR100_config_exp4.txt
1,FangAttack,MultiKrum,legacy_public_baseline,FedAvg_CIFAR100_config,42,0,199,0.370700,37.0700,0.037900,/home/cnlab-pu/Projects/Poisoning_Resilient_Federated_Learning_Playground/FedAvg/CIFAR100_resnet18/non-iid/CIFAR100_resnet18_non-iid_FangAttack_MultiKrum_200_20_0.05_FedAvg_adv0.2_seed42_alpha1_cfgFedAvg_CIFAR100_config_exp0.txt
1,FangAttack,MultiKrum,legacy_public_baseline,FedAvg_CIFAR100_config,43,1,199,0.367900,36.7900,0.037800,/home/cnlab-pu/Projects/Poisoning_Resilient_Federated_Learning_Playground/FedAvg/CIFAR100_resnet18/non-iid/CIFAR100_resnet18_non-iid_FangAttack_MultiKrum_200_20_0.05_FedAvg_adv0.2_seed43_alpha1_cfgFedAvg_CIFAR100_config_exp1.txt
1,FangAttack,MultiKrum,legacy_public_baseline,FedAvg_CIFAR100_config,44,2,199,0.380600,38.0600,0.037200,/home/cnlab-pu/Projects/Poisoning_Resilient_Federated_Learning_Playground/FedAvg/CIFAR100_resnet18/non-iid/CIFAR100_resnet18_non-iid_FangAttack_MultiKrum_200_20_0.05_FedAvg_adv0.2_seed44_alpha1_cfgFedAvg_CIFAR100_config_exp2.txt
1,FangAttack,MultiKrum,legacy_public_baseline,FedAvg_CIFAR100_config,45,3,199,0.360500,36.0500,0.038500,/home/cnlab-pu/Projects/Poisoning_Resilient_Federated_Learning_Playground/FedAvg/CIFAR100_resnet18/non-iid/CIFAR100_resnet18_non-iid_FangAttack_MultiKrum_200_20_0.05_FedAvg_adv0.2_seed45_alpha1_cfgFedAvg_CIFAR100_config_exp3.txt
1,FangAttack,MultiKrum,legacy_public_baseline,FedAvg_CIFAR100_config,46,4,199,0.379300,37.9300,0.037300,/home/cnlab-pu/Projects/Poisoning_Resilient_Federated_Learning_Playground/FedAvg/CIFAR100_resnet18/non-iid/CIFAR100_resnet18_non-iid_FangAttack_MultiKrum_200_20_0.05_FedAvg_adv0.2_seed46_alpha1_cfgFedAvg_CIFAR100_config_exp4.txt
1,FangAttack,NormClipping,legacy_public_baseline,FedAvg_CIFAR100_config,42,0,199,0.232800,23.2800,0.049800,/home/cnlab-pu/Projects/Poisoning_Resilient_Federated_Learning_Playground/FedAvg/CIFAR100_resnet18/non-iid/CIFAR100_resnet18_non-iid_FangAttack_NormClipping_200_20_0.05_FedAvg_adv0.2_seed42_alpha1_cfgFedAvg_CIFAR100_config_exp0.txt
1,FangAttack,NormClipping,legacy_public_baseline,FedAvg_CIFAR100_config,43,1,199,0.229600,22.9600,0.049900,/home/cnlab-pu/Projects/Poisoning_Resilient_Federated_Learning_Playground/FedAvg/CIFAR100_resnet18/non-iid/CIFAR100_resnet18_non-iid_FangAttack_NormClipping_200_20_0.05_FedAvg_adv0.2_seed43_alpha1_cfgFedAvg_CIFAR100_config_exp1.txt
1,FangAttack,NormClipping,legacy_public_baseline,FedAvg_CIFAR100_config,44,2,199,0.231200,23.1200,0.049800,/home/cnlab-pu/Projects/Poisoning_Resilient_Federated_Learning_Playground/FedAvg/CIFAR100_resnet18/non-iid/CIFAR100_resnet18_non-iid_FangAttack_NormClipping_200_20_0.05_FedAvg_adv0.2_seed44_alpha1_cfgFedAvg_CIFAR100_config_exp2.txt
1,FangAttack,NormClipping,legacy_public_baseline,FedAvg_CIFAR100_config,45,3,199,0.226100,22.6100,0.050500,/home/cnlab-pu/Projects/Poisoning_Resilient_Federated_Learning_Playground/FedAvg/CIFAR100_resnet18/non-iid/CIFAR100_resnet18_non-iid_FangAttack_NormClipping_200_20_0.05_FedAvg_adv0.2_seed45_alpha1_cfgFedAvg_CIFAR100_config_exp3.txt
1,FangAttack,NormClipping,legacy_public_baseline,FedAvg_CIFAR100_config,46,4,199,0.213600,21.3600,0.050600,/home/cnlab-pu/Projects/Poisoning_Resilient_Federated_Learning_Playground/FedAvg/CIFAR100_resnet18/non-iid/CIFAR100_resnet18_non-iid_FangAttack_NormClipping_200_20_0.05_FedAvg_adv0.2_seed46_alpha1_cfgFedAvg_CIFAR100_config_exp4.txt
1,FangAttack,TrimmedMean,final_locked_protocol,FedAvg_CIFAR100_Resnet18_protocol,42,0,199,0.566900,56.6900,0.023900,/home/cnlab-pu/Projects/Poisoning_Resilient_Federated_Learning_Playground/FedAvg/CIFAR100_resnet18/non-iid/CIFAR100_resnet18_non-iid_FangAttack_TrimmedMean_200_20_0.05_FedAvg_adv0.2_seed42_alpha1_cfgFedAvg_CIFAR100_Resnet18_protocol_exp0.txt
1,FangAttack,TrimmedMean,final_locked_protocol,FedAvg_CIFAR100_Resnet18_protocol,43,1,199,0.565300,56.5300,0.024200,/home/cnlab-pu/Projects/Poisoning_Resilient_Federated_Learning_Playground/FedAvg/CIFAR100_resnet18/non-iid/CIFAR100_resnet18_non-iid_FangAttack_TrimmedMean_200_20_0.05_FedAvg_adv0.2_seed43_alpha1_cfgFedAvg_CIFAR100_Resnet18_protocol_exp1.txt
